OBJECTID,ZCTA5CE10,Zip,PopOver5,EngOnly,Spanish,Indo_Euro,Asian,Other,PovPop,Under50,Under100,Under130,Under200,Ineligible,Adj_Denom,CalFresh,PRI_Code,Elig_Non_R
683,92223,92223,46123,32083,9997,942,2508,593,49311,3263,5899,8274.24,15306,1132.68896,7141.55104,4979,50.0 - 79.9,2162.55104
918,95248,95248,127,127,0,0,0,0,127,14,14,14.56,30,22.83738,-8.27738,169,Below Zero (Data Error),0
821,92399,92399,50590,39509,8864,1194,834,189,53622,3660,9247,11626.16,17528,1626.67728,9999.48272,6939,50.0 - 79.9,3060.48272
592,93440,93440,1426,948,361,37,71,9,1463,100,392,419.12,767,61.43952,357.68048,207,50.0 - 79.9,150.68048
84,95920,95920,304,139,165,0,0,0,320,19,41,68.64,120,7.52446,61.11554,15,0 - 24.9,46.11554
910,95234,95234,112,0,112,0,0,0,112,0,0,0,112,27.57814,-27.57814,60,Below Zero (Data Error),0
98,95941,95941,586,586,0,0,0,0,586,0,0,100.88,208,25.74938,75.13062,94,Over 100 (Data Error),0
302,92881,92881,32355,22105,5956,662,2519,1113,34410,934,1758,3278.08,6293,407.7653,2870.3147,1536,50.0 - 79.9,1334.3147
178,96016,96016,464,408,11,20,25,0,497,25,120,124.8,128,4.504,120.296,20,0 - 24.9,100.296
301,92880,92880,60848,32688,14778,1757,10541,1084,66289,2481,5567,7887.36,14193,1220.55664,6666.80336,3621,50.0 - 79.9,3045.80336
759,95018,95018,6546,5968,330,129,119,0,6917,197,381,582.4,1023,97.8086,484.5914,500,Over 100 (Data Error),0
158,95982,95982,3309,3107,100,37,1,64,3452,52,174,243.36,729,65.61384,177.74616,327,Over 100 (Data Error),0
872,92545,92545,38698,28237,8241,572,1320,328,40465,2895,7627,9829.04,17733,1198.48054,8630.55946,6451,50.0 - 79.9,2179.55946
962,95303,95303,630,303,306,15,6,0,678,78,190,257.92,414,49.46306,208.45694,104,25.0 - 49.9,104.45694
755,95012,95012,9918,1934,7477,45,130,332,11072,639,2303,3340.48,6261,1048.6614,2291.8186,1963,80.0 - 100.0,328.8186
311,93012,93012,34180,28388,2564,1182,1877,169,33451,985,1668,2089.36,3962,164.21674,1925.14326,808,25.0 - 49.9,1117.14326
317,94924,94924,1239,1031,122,66,12,8,1296,73,176,206.96,273,29.73222,177.22778,96,50.0 - 79.9,81.22778
733,95701,95701,743,633,10,49,37,14,758,74,145,189.28,280,12.29092,176.98908,81,25.0 - 49.9,95.98908
490,93291,93291,50872,28986,17896,896,2744,350,54262,5371,15399,19739.2,26117,3806.45184,15932.74816,13504,80.0 - 100.0,2428.74816
160,95984,95984,39,39,0,0,0,0,39,0,0,0,9,5.973,-5.973,16,Below Zero (Data Error),0
781,92373,92373,32222,25403,3289,1049,1608,873,34581,2354,4800,5830.24,9997,519.19376,5311.04624,2275,25.0 - 49.9,3036.04624
96,95938,95938,4060,3841,219,0,0,0,4229,232,474,544.96,1116,40.16538,504.79462,235,25.0 - 49.9,269.79462
335,93021,93021,35084,25539,6995,1069,1266,215,37078,705,2149,3053.44,5959,672.24206,2381.19794,2026,80.0 - 100.0,355.19794
434,93205,93205,1553,1233,289,0,0,31,1486,179,343,416,859,129.77044,286.22956,568,Over 100 (Data Error),0
991,95757,95757,43493,26434,4388,3405,8441,825,44995,2492,4066,5236.4,9036,896.16734,4340.23266,2610,50.0 - 79.9,1730.23266
978,92675,92675,34196,22049,11063,542,420,122,36525,1126,5113,6329.44,10557,1420.9924,4908.4476,2172,25.0 - 49.9,2736.4476
441,93218,93218,958,209,746,0,0,3,1062,254,483,646.88,747,86.89074,559.98926,294,50.0 - 79.9,265.98926
304,92883,92883,30593,21637,5229,1036,1991,700,32492,908,2398,3612.96,5479,295.20764,3317.75236,1232,25.0 - 49.9,2085.75236
90,95930,95930,137,137,0,0,0,0,155,0,0,95.68,92,6.36,89.32,29,25.0 - 49.9,60.32
731,95698,95698,232,156,76,0,0,0,232,13,13,13.52,135,6.62846,6.89154,19,Over 100 (Data Error),0
542,96111,96111,30,30,0,0,0,0,30,0,0,0,0,0,0,0,No Data,0
666,91759,91759,407,359,26,22,0,0,417,8,9,26,37,3.164,22.836,38,Over 100 (Data Error),0
757,95014,95014,59480,21740,1569,9762,25152,1257,62181,2072,2819,3328,5218,341.85676,2986.14324,420,0 - 24.9,2566.14324
101,95944,95944,41,41,0,0,0,0,41,0,0,0,0,0,0,0,No Data,0
674,92154,92154,81525,25128,47354,361,7907,775,83607,4757,11993,17649.84,30691,2972.4209,14677.4191,9743,50.0 - 79.9,4934.4191
832,95120,95120,36332,22443,1231,3073,8505,1080,37738,378,1067,1424.8,2165,211.03114,1213.76886,321,25.0 - 49.9,892.76886
608,93463,93463,7663,6031,1350,246,33,3,7839,93,863,1040,1718,94.70752,945.29248,186,0 - 24.9,759.29248
584,93428,93428,6130,4964,930,82,132,22,6309,259,522,714.48,1700,128.74342,585.73658,312,50.0 - 79.9,273.73658
447,93224,93224,409,389,18,0,2,0,427,67,86,99.84,177,13.69192,86.14808,121,Over 100 (Data Error),0
105,95948,95948,9969,6407,3223,169,135,35,10635,809,2063,3039.92,4581,463.61712,2576.30288,1708,50.0 - 79.9,868.30288
616,93516,93516,2158,1855,225,38,40,0,2307,619,883,1071.2,1371,116.08882,955.11118,482,50.0 - 79.9,473.11118
979,92676,92676,2070,1645,241,144,40,0,2156,59,100,128.96,283,13.11692,115.84308,53,25.0 - 49.9,62.84308
49,95910,95910,134,134,0,0,0,0,134,28,106,110.24,106,1.572,108.668,15,0 - 24.9,93.668
993,95762,95762,38429,31605,1408,2800,2449,167,40493,568,1630,2063.36,3768,162.38344,1900.97656,844,25.0 - 49.9,1056.97656
154,95977,95977,1568,1401,72,95,0,0,1730,55,160,332.8,743,20.82692,311.97308,135,25.0 - 49.9,176.97308
149,95970,95970,478,367,108,3,0,0,500,19,34,63.44,104,15.87492,47.56508,33,50.0 - 79.9,14.56508
342,93040,93040,1852,559,1274,19,0,0,1980,63,229,245.44,858,117.32626,128.11374,367,Over 100 (Data Error),0
564,96135,96135,136,136,0,0,0,0,172,0,40,41.6,40,0,0,0,No Data,0
218,96035,96035,3290,1745,1502,8,35,0,3398,598,838,1581.84,1678,236.5681,1345.2719,435,25.0 - 49.9,910.2719
529,96093,96093,3847,3546,223,0,78,0,3960,463,757,1009.84,1814,155.52622,854.31378,667,50.0 - 79.9,187.31378
555,96124,96124,385,344,41,0,0,0,385,23,23,66.56,70,0.524,66.036,17,25.0 - 49.9,49.036
479,93270,93270,5283,1403,3865,0,15,0,5619,324,1703,2284.88,3552,602.7541,1682.1259,2021,Over 100 (Data Error),0
982,92679,92679,31423,26575,1615,1512,1569,152,32764,475,907,1122.16,2187,108.11876,1014.04124,383,25.0 - 49.9,631.04124
758,95017,95017,616,431,138,33,14,0,608,21,51,96.72,156,31.10322,65.61678,61,80.0 - 100.0,4.61678
766,95715,95715,89,82,7,0,0,0,89,0,17,27.04,61,4.08046,22.95954,12,50.0 - 79.9,10.95954
481,93272,93272,3718,862,2666,139,0,51,4107,477,1221,1990.56,2996,516.55586,1474.00414,984,50.0 - 79.9,490.00414
513,96068,96068,131,117,10,4,0,0,42,0,12,12.48,18,0,0,0,No Data,0
312,93013,93013,15785,9996,4979,438,297,75,16598,542,1293,2154.88,4548,484.48002,1670.39998,837,50.0 - 79.9,833.39998
726,95692,95692,4886,4050,591,59,186,0,5115,139,529,611.52,1163,130.45228,481.06772,440,80.0 - 100.0,41.06772
619,93519,93519,36,36,0,0,0,0,36,0,0,0,0,1.876,-1.876,12,Below Zero (Data Error),0
751,95006,95006,8215,7640,330,209,36,0,8569,354,783,1009.84,1674,81.45492,928.38508,527,50.0 - 79.9,401.38508
148,95969,95969,26786,25484,691,338,263,10,27307,1859,3793,5686.72,9869,779.49606,4907.22394,3241,50.0 - 79.9,1666.22394
140,94565,94565,84731,40149,31911,2937,8786,948,90578,7372,15453,21102.64,34227,5150.67916,15951.96084,11823,50.0 - 79.9,4128.96084
511,96065,96065,348,345,3,0,0,0,347,7,18,27.04,152,23.40746,3.63254,126,Over 100 (Data Error),0
844,95132,95132,38230,13820,2824,1834,19567,185,40390,1407,3267,4583.28,8176,983.36646,3599.91354,1961,50.0 - 79.9,1638.91354
361,91042,91042,25978,12165,5720,6443,1459,191,26974,1683,3613,5479.76,9968,1433.5472,4046.2128,2388,50.0 - 79.9,1658.2128
714,91935,91935,8132,6282,1303,333,45,169,8308,213,617,810.16,1183,123.31352,686.84648,432,50.0 - 79.9,254.84648
702,91905,91905,1428,1103,263,5,51,6,1442,210,286,385.84,485,44.82246,341.01754,264,50.0 - 79.9,77.01754
586,93430,93430,3078,2821,148,88,21,0,3212,191,286,406.64,742,13.04846,393.59154,178,25.0 - 49.9,215.59154
905,95228,95228,4301,3989,225,43,44,0,4482,236,436,750.88,1161,71.8943,678.9857,508,50.0 - 79.9,170.9857
62,94517,94517,12401,11044,559,458,238,102,13052,378,596,744.64,1245,49.28792,695.35208,146,0 - 24.9,549.35208
877,92555,92555,38899,21337,13788,1045,2600,129,42034,1912,4410,6896.24,13060,943.66136,5952.57864,3926,50.0 - 79.9,2026.57864
791,95045,95045,4154,2658,1440,31,25,0,4427,236,708,1138.8,1840,112.62258,1026.17742,363,25.0 - 49.9,663.17742
553,96122,96122,3275,2722,504,21,28,0,3461,219,558,986.96,1534,174.7662,812.1938,573,50.0 - 79.9,239.1938
961,95301,95301,35096,19081,13597,1374,912,132,36740,3158,7917,10104.64,16836,2217.80388,7886.83612,7187,80.0 - 100.0,699.83612
461,93247,93247,16925,4401,12095,8,142,279,18488,3136,6309,8173.36,11485,1853.08832,6320.27168,6015,80.0 - 100.0,305.27168
81,95917,95917,3148,2218,895,9,26,0,3277,148,634,1105.52,1362,121.6572,983.8628,537,50.0 - 79.9,446.8628
709,91916,91916,1481,1362,112,7,0,0,1481,105,191,206.96,237,28.57692,178.38308,112,50.0 - 79.9,66.38308
914,95242,95242,24282,19182,2931,1157,977,35,25672,979,2033,3165.76,5467,329.84884,2835.91116,1681,50.0 - 79.9,1154.91116
727,95693,95693,5957,5076,594,218,69,0,6147,248,681,885.04,1123,100.14652,784.89348,311,25.0 - 49.9,473.89348
165,95993,95993,34328,21321,4009,7796,1161,41,36286,1756,5320,7219.68,12245,1132.19986,6087.48014,2957,25.0 - 49.9,3130.48014
601,93452,93452,552,334,218,0,0,0,525,66,170,242.32,319,31.81768,210.50232,33,0 - 24.9,177.50232
503,93401,93401,27331,23052,3067,703,399,110,28344,3793,5758,7077.2,9894,510.52448,6566.67552,1598,0 - 24.9,4968.67552
324,94937,94937,772,586,163,23,0,0,785,0,29,118.56,206,25.68076,92.87924,48,50.0 - 79.9,44.87924
474,93263,93263,18551,5496,12880,83,50,42,19757,2152,5019,7368.4,12256,1594.37272,5774.02728,4803,80.0 - 100.0,971.02728
196,94588,94588,32749,20212,1586,3124,7573,254,34572,686,1351,1769.04,3186,211.92642,1557.11358,381,0 - 24.9,1176.11358
703,91906,91906,3203,2715,425,10,7,46,3296,341,693,773.76,1482,87.45392,686.30608,583,80.0 - 100.0,103.30608
583,93427,93427,5332,3769,1366,188,9,0,5662,171,308,611.52,1743,101.2409,510.2791,222,25.0 - 49.9,288.2791
869,92539,92539,3439,2979,295,14,151,0,3770,232,598,1255.28,2178,146.96382,1108.31618,763,50.0 - 79.9,345.31618
468,93256,93256,5504,920,4584,0,0,0,6046,1043,2891,3637.92,5183,909.91672,2728.00328,1922,50.0 - 79.9,806.00328
194,94586,94586,938,827,62,25,24,0,976,62,89,99.84,125,4.09,95.75,29,25.0 - 49.9,66.75
999,95313,95313,1025,631,364,30,0,0,1077,134,168,241.28,499,75.48544,165.79456,201,Over 100 (Data Error),0
164,95991,95991,37556,22827,10507,3292,854,76,40156,3420,8276,12064,19461,2559.76474,9504.23526,7856,80.0 - 100.0,1648.23526
489,93287,93287,115,109,0,0,6,0,115,0,0,0,0,0.469,-0.469,16,Below Zero (Data Error),0
612,93510,93510,7244,6181,759,167,97,40,7452,315,520,648.96,1303,123.36474,525.59526,468,80.0 - 100.0,57.59526
52,95915,95915,9,9,0,0,0,0,9,0,9,9.36,9,0,0,0,No Data,0
911,95236,95236,3867,2505,1298,64,0,0,4187,152,336,664.56,1177,116.00288,548.55712,303,50.0 - 79.9,245.55712
443,93220,93220,297,184,113,0,0,0,381,0,63,258.96,381,20.25792,238.70208,80,25.0 - 49.9,158.70208
613,93512,93512,341,309,30,0,2,0,346,0,44,83.2,141,3.312,79.888,25,25.0 - 49.9,54.888
545,96114,96114,3258,3199,44,0,15,0,3383,232,322,357.76,609,37.69392,320.06608,188,50.0 - 79.9,132.06608
487,93285,93285,1700,1662,23,15,0,0,1700,31,60,302.64,587,112.97736,189.66264,484,Over 100 (Data Error),0
595,93444,93444,18418,13317,4729,153,219,0,19241,511,1400,2285.92,4738,459.6668,1826.2532,1766,80.0 - 100.0,60.2532
958,95255,95255,1635,1527,32,7,0,69,1655,39,417,574.08,756,81.51922,492.56078,332,50.0 - 79.9,160.56078
131,94553,94553,46980,38046,4876,1384,2353,321,49007,1567,3845,5272.8,9784,706.22052,4566.57948,1976,25.0 - 49.9,2590.57948
130,94552,94552,13914,8802,605,1479,2998,30,14811,258,698,1032.72,1610,88.56046,944.15954,174,0 - 24.9,770.15954
883,92570,92570,54706,21782,32017,196,680,31,58810,6147,16528,21777.6,32823,3623.67272,18153.92728,11286,50.0 - 79.9,6867.92728
995,95776,95776,21215,10451,7460,1580,1687,37,22728,694,3066,4570.8,7760,795.94902,3774.85098,2975,50.0 - 79.9,799.85098
129,94551,94551,39624,28067,6249,1723,3444,141,42317,1138,2687,4982.64,7784,941.3466,4041.2934,1738,25.0 - 49.9,2303.2934
488,93286,93286,9258,3920,5236,98,4,0,10107,914,2691,3662.88,5843,864.7274,2798.1526,2821,Over 100 (Data Error),0
580,93422,93422,31213,27532,2727,471,426,57,32901,1213,3223,4444.96,7030,456.57644,3988.38356,1903,25.0 - 49.9,2085.38356
621,93523,93523,2776,2538,185,19,14,20,3366,273,508,698.88,1266,35.81138,663.06862,224,25.0 - 49.9,439.06862
724,95690,95690,2136,1201,838,0,97,0,2289,89,217,583.44,744,169.77994,413.66006,299,50.0 - 79.9,114.66006
853,92407,92407,58761,31735,23066,543,2514,903,59380,6377,13360,18226,28910,3100.46674,15125.53326,12309,80.0 - 100.0,2816.53326
880,92562,92562,60494,48257,7136,1642,3201,258,63965,2872,5644,8224.32,15461,664.7876,7559.5324,3372,25.0 - 49.9,4187.5324
577,93405,93405,35086,28355,3619,1277,1666,169,22283,7273,9533,11174.8,12603,225.37108,10949.42892,707,0 - 24.9,10242.42892
313,93015,93015,16206,6445,9533,71,37,120,17396,859,3436,4586.4,7527,641.25438,3945.14562,2513,50.0 - 79.9,1432.14562
965,95306,95306,808,721,25,62,0,0,823,166,212,231.92,234,17.18046,214.73954,82,25.0 - 49.9,132.73954
436,93207,93207,252,248,2,0,2,0,247,23,44,55.12,109,0,0,0,No Data,0
516,96073,96073,3997,3886,26,48,37,0,4164,246,352,501.28,899,45.50392,455.77608,174,25.0 - 49.9,281.77608
896,95215,95215,21758,9970,11048,265,403,72,22988,1907,5883,7827.04,12686,1596.25878,6230.78122,4466,50.0 - 79.9,1764.78122
593,93441,93441,1089,965,101,23,0,0,1094,67,85,143.52,191,6.71846,136.80154,13,0 - 24.9,123.80154
917,95247,95247,4494,4339,108,36,11,0,4579,124,516,688.48,1684,67.02414,621.45586,257,25.0 - 49.9,364.45586
171,96008,96008,1394,1318,58,0,18,0,1414,44,127,140.4,241,47.31892,93.08108,163,Over 100 (Data Error),0
898,95220,95220,7123,4982,1847,241,51,2,7339,320,677,1576.64,2307,147.78226,1428.85774,703,25.0 - 49.9,725.85774
473,93262,93262,74,46,14,0,14,0,60,31,31,46.8,45,0,0,0,No Data,0
463,93250,93250,13287,1835,11352,38,14,48,13845,1188,5024,7023.12,9837,1389.20692,5633.91308,3567,50.0 - 79.9,2066.91308
700,91901,91901,17418,14531,2056,505,253,73,18250,1037,1563,2190.24,3720,189.56482,2000.67518,904,25.0 - 49.9,1096.67518
449,93226,93226,211,211,0,0,0,0,211,30,34,43.68,76,0,0,0,No Data,0
606,93460,93460,4646,3915,382,173,81,95,4788,149,248,678.08,966,64.8843,613.1957,148,0 - 24.9,465.1957
233,96055,96055,3741,2949,756,27,5,4,3996,491,804,1256.32,1767,220.90866,1035.41134,530,50.0 - 79.9,505.41134
915,95245,95245,1876,1835,22,19,0,0,1893,393,559,581.36,711,30.49692,550.86308,231,25.0 - 49.9,319.86308
508,96062,96062,1131,1087,40,4,0,0,1180,43,184,247.52,451,16.79092,230.72908,67,25.0 - 49.9,163.72908
459,93244,93244,379,335,35,9,0,0,396,6,40,52,144,14.90046,37.09954,92,Over 100 (Data Error),0
913,95240,95240,44442,25197,15470,2831,820,124,47351,3936,9782,14808.56,24096,2843.36032,11965.19968,8397,50.0 - 79.9,3568.19968
107,95950,95950,492,126,366,0,0,0,519,0,70,197.6,370,20.11638,177.48362,55,25.0 - 49.9,122.48362
103,95946,95946,9366,8691,90,333,219,33,9694,603,1382,1717.04,2758,70.27076,1646.76924,670,25.0 - 49.9,976.76924
725,95691,95691,33842,21972,5647,4051,2009,163,36733,2055,5036,6667.44,11337,1253.942,5413.498,5331,80.0 - 100.0,82.498
930,92596,92596,23193,16466,4475,318,1913,21,25333,891,2009,2914.08,5274,394.71454,2519.36546,1596,50.0 - 79.9,923.36546
442,93219,93219,9285,908,7827,4,546,0,10179,2119,5455,6781.84,8629,1686.44758,5095.39242,3512,50.0 - 79.9,1583.39242
135,94559,94559,26606,17456,8187,571,382,10,27851,1443,2813,4192.24,8384,910.7846,3281.4554,1951,50.0 - 79.9,1330.4554
811,92384,92384,24,24,0,0,0,0,24,0,0,0,7,0,0,0,No Data,0
916,95246,95246,1043,992,51,0,0,0,1071,8,111,170.56,261,25.46046,145.09954,192,Over 100 (Data Error),0
729,95695,95695,37018,23996,11658,615,730,19,38603,2327,4793,6985.68,12832,1204.78888,5780.89112,4671,80.0 - 100.0,1109.89112
541,96110,96110,162,135,23,0,4,0,167,15,23,48.88,68,0,0,0,No Data,0
559,96129,96129,125,107,18,0,0,0,132,0,0,0,0,6.00046,-6.00046,15,Below Zero (Data Error),0
587,93432,93432,933,874,59,0,0,0,953,41,65,109.2,179,16.78192,92.41808,70,50.0 - 79.9,22.41808
574,96150,96150,27389,20069,5839,406,927,148,28670,1519,4022,5995.6,10895,233.63064,5761.96936,1582,25.0 - 49.9,4179.96936
524,96087,96087,583,539,31,13,0,0,600,0,38,39.52,195,39.32438,0.19562,102,Over 100 (Data Error),0
720,91962,91962,2043,1873,123,21,26,0,2190,56,195,229.84,499,20.07792,209.76208,82,25.0 - 49.9,127.76208
502,93314,93314,24569,18969,3712,780,947,161,26123,635,1753,2124.72,3835,274.76226,1849.95774,1386,50.0 - 79.9,463.95774
455,93240,93240,6114,5962,75,59,0,18,6426,531,1888,2347.28,3094,329.47972,2017.80028,1488,50.0 - 79.9,529.80028
60,94515,94515,7089,3654,2954,249,222,10,7307,321,738,1775.28,2462,138.42888,1636.85112,272,0 - 24.9,1364.85112
102,95945,95945,24559,22933,956,482,147,41,25293,1759,4870,6315.92,10213,504.73514,5811.18486,3517,50.0 - 79.9,2294.18486
100,95943,95943,861,748,103,10,0,0,886,116,174,202.8,304,14.87492,187.92508,20,0 - 24.9,167.92508
435,93206,93206,1853,520,1282,17,21,13,1969,210,573,760.24,1116,189.38954,570.85046,459,80.0 - 100.0,111.85046
109,95953,95953,9703,4864,3793,954,70,22,10337,865,2218,3468.4,5230,565.66526,2902.73474,1621,50.0 - 79.9,1281.73474
501,93313,93313,44612,23175,16326,3094,1663,354,48841,1825,6402,7779.2,15399,1370.58786,6408.61214,6327,80.0 - 100.0,81.61214
609,93465,93465,8378,7553,734,74,17,0,8896,358,915,1422.72,2088,142.08034,1280.63966,522,25.0 - 49.9,758.63966
515,96071,96071,180,180,0,0,0,0,180,0,0,0,133,0,0,0,No Data,0
522,96085,96085,88,86,0,2,0,0,91,28,35,36.4,44,3.801,32.599,15,25.0 - 49.9,17.599
571,96145,96145,2303,2118,107,51,27,0,2382,149,286,411.84,649,21.21046,390.62954,139,25.0 - 49.9,251.62954
94,95936,95936,234,216,18,0,0,0,234,0,9,9.36,39,1.834,7.526,39,Over 100 (Data Error),0
106,95949,95949,18884,17935,470,319,98,62,19547,709,1484,2340,4977,151.51398,2188.48602,1173,50.0 - 79.9,1015.48602
181,96020,96020,2306,2151,65,76,13,1,2413,138,288,359.84,716,73.15368,286.68632,219,50.0 - 79.9,67.68632
736,94954,94954,35958,26248,6661,1752,1146,151,37753,1190,3055,4655.04,7150,661.5291,3993.5109,1419,25.0 - 49.9,2574.5109
764,95713,95713,9749,9308,244,119,33,45,10257,495,1303,1872,3214,118.46022,1753.53978,597,25.0 - 49.9,1156.53978
232,96054,96054,245,221,24,0,0,0,260,10,35,56.16,139,10.317,45.843,46,Over 100 (Data Error),0
448,93225,93225,4579,4076,273,80,85,65,4886,598,888,979.68,2195,123.9629,855.7171,641,50.0 - 79.9,214.7171
82,95918,95918,2334,2244,54,0,36,0,2468,39,192,214.24,281,20.47692,193.76308,127,50.0 - 79.9,66.76308
439,93212,93212,23582,11489,11572,136,258,127,14717,2047,5408,7003.36,9926,1075.65118,5927.70882,4197,50.0 - 79.9,1730.70882
897,95219,95219,27353,19163,2988,1164,3404,634,29386,1701,3888,4780.88,6659,469.6442,4311.2358,2219,50.0 - 79.9,2092.2358
804,95075,95075,361,317,37,0,7,0,388,6,9,44.72,124,2.776,41.944,40,80.0 - 100.0,1.944
476,93266,93266,1177,360,796,7,14,0,1271,399,574,772.72,854,111.84504,660.87496,302,25.0 - 49.9,358.87496
113,95957,95957,800,642,144,14,0,0,828,32,114,195.52,330,26.85384,168.66616,76,25.0 - 49.9,92.66616
157,95981,95981,96,96,0,0,0,0,96,96,96,99.84,96,3.99,95.85,19,0 - 24.9,76.85
928,92592,92592,74936,60203,7695,1800,4871,367,79824,1847,3945,6269.12,13484,629.03376,5640.08624,3039,50.0 - 79.9,2601.08624
74,94534,94534,35799,26390,2841,2056,4208,304,37670,843,1306,2043.6,4816,281.86596,1761.73404,1314,50.0 - 79.9,447.73404
477,93267,93267,6393,2463,3895,27,5,3,6811,801,2946,3817.84,4676,581.85458,3235.98542,2053,50.0 - 79.9,1182.98542
491,93292,93292,35749,24044,10136,524,1045,0,38839,4286,8940,10756.72,16448,1938.81924,8817.90076,8410,80.0 - 100.0,407.90076
467,93255,93255,675,659,16,0,0,0,675,107,275,286,362,45.18722,240.81278,154,50.0 - 79.9,86.81278
222,96040,96040,275,234,41,0,0,0,265,0,61,63.44,108,9.03492,54.40508,29,50.0 - 79.9,25.40508
437,93208,93208,74,74,0,0,0,0,74,0,0,0,2,0,0,0,No Data,0
543,96112,96112,308,273,5,0,23,7,330,21,99,115.44,148,5.801,109.639,36,25.0 - 49.9,73.639
91,95932,95932,7037,4077,2783,69,105,3,7589,421,1121,1791.92,3361,347.39186,1444.52814,659,25.0 - 49.9,785.52814
868,92536,92536,2666,2430,190,46,0,0,2780,323,490,695.76,1025,61.29076,634.46924,336,50.0 - 79.9,298.46924
478,93268,93268,16008,10859,4953,71,109,16,17119,2043,5111,6542.64,9201,1198.9586,5343.6814,3513,50.0 - 79.9,1830.6814
231,96052,96052,1387,1259,100,20,0,8,1304,91,294,381.68,608,56.6453,325.0347,187,50.0 - 79.9,138.0347
797,95060,95060,45649,36545,5408,1822,1737,137,46662,6930,11638,13769.6,18266,1133.36862,12636.23138,3653,25.0 - 49.9,8983.23138
210,96025,96025,2037,1868,89,44,30,6,2110,184,499,695.76,1133,127.02414,568.73586,519,80.0 - 100.0,49.73586
166,96001,96001,32164,29978,1092,433,447,214,33473,2975,5514,7553.52,11403,1465.47854,6088.04146,4195,50.0 - 79.9,1893.04146
547,96116,96116,127,127,0,0,0,0,127,31,31,32.24,58,6.62946,25.61054,16,50.0 - 79.9,9.61054
604,93455,93455,41212,31898,7383,468,1397,66,43760,1263,2910,3889.6,9463,805.55198,3084.04802,3282,Over 100 (Data Error),0
514,96069,96069,768,634,74,60,0,0,784,73,178,213.2,339,32.10446,181.09554,111,50.0 - 79.9,70.09554
546,96115,96115,175,175,0,0,0,0,179,20,35,36.4,53,0,0,0,No Data,0
111,95955,95955,1166,926,240,0,0,0,1316,63,146,206.96,388,65.45322,141.50678,122,80.0 - 100.0,19.50678
