geoid,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,unemployed,labor_force,receives_snap,snap_universe,receives_pai,pai_universe,uninsured,insured_universe,median_percentage_income_rent
06085512033,"Census Tract 5120.33, Santa Clara County, California",6786,117386.0,670100.0,2020.0,2566.0,326.0,46.0,1381.0,0.0,0.0,246.0,2221.0,180.0,3570.0,145.0,2033.0,112.0,2033.0,298.0,6768.0,35.4
06085512034,"Census Tract 5120.34, Santa Clara County, California",3212,117841.0,547900.0,1000.0,1436.0,25.0,0.0,534.0,0.0,0.0,151.0,1066.0,95.0,1640.0,69.0,1019.0,9.0,1019.0,138.0,3212.0,31.2
06085512035,"Census Tract 5120.35, Santa Clara County, California",4551,120482.0,648500.0,1286.0,1919.0,205.0,0.0,706.0,0.0,0.0,210.0,1511.0,223.0,2346.0,46.0,1412.0,8.0,1412.0,371.0,4551.0,36.7
06085512036,"Census Tract 5120.36, Santa Clara County, California",5450,102200.0,713500.0,1691.0,1801.0,197.0,0.0,1820.0,0.0,6.0,293.0,1333.0,156.0,3093.0,25.0,1888.0,63.0,1888.0,268.0,5450.0,30.5
06085512037,"Census Tract 5120.37, Santa Clara County, California",3280,119886.0,634900.0,775.0,1600.0,65.0,0.0,516.0,0.0,0.0,316.0,783.0,146.0,1780.0,66.0,975.0,24.0,975.0,176.0,3280.0,22.9
06085512038,"Census Tract 5120.38, Santa Clara County, California",3132,89297.0,373800.0,776.0,1073.0,196.0,3.0,673.0,0.0,0.0,88.0,1099.0,229.0,1759.0,105.0,1073.0,112.0,1073.0,230.0,3132.0,32.2
06085512039,"Census Tract 5120.39, Santa Clara County, California",4845,106217.0,541700.0,1089.0,921.0,318.0,0.0,2034.0,0.0,0.0,164.0,1408.0,201.0,2729.0,47.0,1339.0,49.0,1339.0,279.0,4845.0,28.1
06085512042,"Census Tract 5120.42, Santa Clara County, California",2809,68500.0,574800.0,459.0,313.0,126.0,26.0,1119.0,0.0,0.0,56.0,1178.0,180.0,1539.0,50.0,868.0,26.0,868.0,408.0,2798.0,36.8
06085512043,"Census Tract 5120.43, Santa Clara County, California",6900,51000.0,339800.0,403.0,698.0,356.0,34.0,1432.0,1.0,0.0,118.0,4295.0,335.0,3235.0,357.0,1592.0,95.0,1592.0,951.0,6900.0,34.1
06085512045,"Census Tract 5120.45, Santa Clara County, California",5805,108289.0,628200.0,1553.0,2782.0,202.0,0.0,883.0,0.0,26.0,351.0,1561.0,325.0,3046.0,71.0,1808.0,25.0,1808.0,407.0,5800.0,24.2
06085512047,"Census Tract 5120.47, Santa Clara County, California",5465,114242.0,701200.0,1519.0,2695.0,47.0,0.0,969.0,0.0,16.0,283.0,1455.0,218.0,3164.0,81.0,1708.0,94.0,1708.0,268.0,5465.0,36.3
06085512052,"Census Tract 5120.52, Santa Clara County, California",4701,91667.0,424500.0,1566.0,2404.0,87.0,74.0,707.0,0.0,0.0,384.0,1119.0,83.0,2704.0,28.0,1762.0,60.0,1762.0,339.0,4701.0,28.3
06085512053,"Census Tract 5120.53, Santa Clara County, California",4571,85495.0,646600.0,904.0,1593.0,348.0,22.0,918.0,23.0,0.0,114.0,1575.0,142.0,2488.0,86.0,1433.0,0.0,1433.0,425.0,4571.0,27.5
06085512100,"Census Tract 5121, Santa Clara County, California",1495,87604.0,898100.0,272.0,626.0,0.0,34.0,155.0,0.0,0.0,10.0,702.0,33.0,661.0,48.0,455.0,28.0,455.0,243.0,1495.0,23.0
06085512200,"Census Tract 5122, Santa Clara County, California",4531,132582.0,909000.0,1510.0,3121.0,51.0,19.0,352.0,0.0,10.0,127.0,862.0,129.0,2216.0,0.0,1657.0,35.0,1657.0,137.0,4531.0,26.8
06085512305,"Census Tract 5123.05, Santa Clara County, California",4412,116250.0,924800.0,1337.0,2440.0,157.0,17.0,663.0,0.0,0.0,219.0,916.0,138.0,2352.0,9.0,1480.0,13.0,1480.0,296.0,4406.0,40.9
06085512307,"Census Tract 5123.07, Santa Clara County, California",6485,100583.0,634500.0,1996.0,3891.0,41.0,32.0,529.0,38.0,1.0,169.0,1815.0,263.0,2894.0,107.0,2359.0,83.0,2359.0,206.0,6476.0,42.3
06085512308,"Census Tract 5123.08, Santa Clara County, California",8118,140500.0,837300.0,2681.0,4431.0,147.0,0.0,822.0,0.0,38.0,689.0,1991.0,189.0,4415.0,0.0,2464.0,26.0,2464.0,538.0,8118.0,25.3
06085512309,"Census Tract 5123.09, Santa Clara County, California",5135,112917.0,741800.0,1432.0,3122.0,143.0,18.0,240.0,0.0,11.0,223.0,1387.0,94.0,2598.0,117.0,1712.0,68.0,1712.0,184.0,5135.0,26.9
06085512310,"Census Tract 5123.10, Santa Clara County, California",4222,55951.0,583600.0,661.0,1204.0,43.0,35.0,635.0,0.0,0.0,194.0,2146.0,248.0,2186.0,147.0,1447.0,88.0,1447.0,557.0,4222.0,42.7
06085512311,"Census Tract 5123.11, Santa Clara County, California",3557,93047.0,576100.0,867.0,1779.0,90.0,23.0,422.0,0.0,0.0,191.0,1075.0,81.0,1871.0,0.0,1189.0,0.0,1189.0,208.0,3546.0,28.4
06085512312,"Census Tract 5123.12, Santa Clara County, California",3135,108681.0,572900.0,732.0,1522.0,92.0,7.0,260.0,17.0,9.0,147.0,1088.0,153.0,1836.0,49.0,1079.0,26.0,1079.0,124.0,3135.0,33.4
06085512313,"Census Tract 5123.13, Santa Clara County, California",4034,76132.0,684500.0,700.0,1512.0,58.0,8.0,194.0,1.0,0.0,69.0,2192.0,99.0,2155.0,134.0,1186.0,17.0,1186.0,489.0,3985.0,25.9
06085512314,"Census Tract 5123.14, Santa Clara County, California",6338,68000.0,593900.0,1227.0,2573.0,170.0,106.0,398.0,0.0,0.0,272.0,2925.0,184.0,3301.0,209.0,2158.0,55.0,2158.0,681.0,6242.0,37.4
06085512401,"Census Tract 5124.01, Santa Clara County, California",5078,115259.0,825000.0,882.0,2207.0,67.0,40.0,125.0,0.0,22.0,135.0,2522.0,172.0,2580.0,92.0,1420.0,33.0,1420.0,411.0,5049.0,22.9
06085512402,"Census Tract 5124.02, Santa Clara County, California",4988,105882.0,826900.0,883.0,2089.0,32.0,8.0,453.0,250.0,2.0,171.0,1991.0,91.0,2674.0,81.0,1446.0,13.0,1446.0,505.0,4988.0,36.6
06085512503,"Census Tract 5125.03, Santa Clara County, California",8568,138891.0,612700.0,2695.0,4702.0,137.0,43.0,943.0,0.0,0.0,242.0,2544.0,277.0,4761.0,18.0,2731.0,37.0,2731.0,341.0,8568.0,35.4
06085512505,"Census Tract 5125.05, Santa Clara County, California",7880,87227.0,510700.0,1266.0,2230.0,107.0,0.0,536.0,0.0,0.0,209.0,4798.0,206.0,4248.0,156.0,2186.0,67.0,2186.0,557.0,7875.0,38.4
06085512506,"Census Tract 5125.06, Santa Clara County, California",7229,56596.0,465900.0,555.0,1181.0,192.0,66.0,504.0,0.0,0.0,102.0,5230.0,403.0,3633.0,474.0,1906.0,146.0,1906.0,1007.0,7229.0,39.4
06085512508,"Census Tract 5125.08, Santa Clara County, California",8515,77727.0,464600.0,1073.0,2584.0,39.0,44.0,69.0,0.0,0.0,135.0,5663.0,342.0,4753.0,379.0,2630.0,56.0,2630.0,1254.0,8515.0,45.9
06085512509,"Census Tract 5125.09, Santa Clara County, California",4227,81328.0,482900.0,589.0,1346.0,87.0,72.0,266.0,0.0,0.0,45.0,2483.0,74.0,2267.0,73.0,1227.0,0.0,1227.0,338.0,4216.0,40.6
06085512510,"Census Tract 5125.10, Santa Clara County, California",6356,85225.0,601000.0,1189.0,2646.0,89.0,28.0,464.0,0.0,0.0,169.0,2988.0,257.0,3426.0,101.0,2258.0,86.0,2258.0,597.0,6345.0,29.9
06085512602,"Census Tract 5126.02, Santa Clara County, California",2673,85750.0,839800.0,363.0,1006.0,16.0,0.0,291.0,0.0,0.0,15.0,1345.0,101.0,1376.0,88.0,802.0,38.0,802.0,251.0,2668.0,31.9
06085512603,"Census Tract 5126.03, Santa Clara County, California",4421,44455.0,317300.0,215.0,393.0,69.0,45.0,115.0,0.0,0.0,12.0,3807.0,211.0,2130.0,306.0,1101.0,112.0,1101.0,883.0,4421.0,34.4
06085512604,"Census Tract 5126.04, Santa Clara County, California",4887,37234.0,281500.0,310.0,419.0,26.0,136.0,165.0,0.0,0.0,2.0,4267.0,225.0,2039.0,371.0,1174.0,78.0,1174.0,477.0,4730.0,44.9
06085513000,"Census Tract 5130, Santa Clara County, California",8254,35287.0,-666666666.0,2733.0,3388.0,369.0,25.0,2913.0,27.0,0.0,600.0,943.0,205.0,3800.0,0.0,2223.0,29.0,2223.0,305.0,8254.0,44.6
06085513500,"Census Tract 5135, Santa Clara County, California",854,101111.0,981600.0,199.0,481.0,27.0,0.0,56.0,12.0,0.0,97.0,181.0,7.0,334.0,0.0,306.0,0.0,306.0,101.0,783.0,18.4
06095250103,"Census Tract 2501.03, Solano County, California",4560,65668.0,287200.0,767.0,1008.0,965.0,1.0,1151.0,204.0,13.0,436.0,782.0,357.0,2087.0,193.0,1547.0,90.0,1547.0,502.0,4554.0,38.6
06095250104,"Census Tract 2501.04, Solano County, California",2150,81389.0,336900.0,544.0,657.0,180.0,11.0,1038.0,0.0,44.0,69.0,151.0,72.0,1111.0,77.0,814.0,13.0,814.0,161.0,2128.0,50.0
06095250105,"Census Tract 2501.05, Solano County, California",7164,87950.0,349300.0,1664.0,941.0,932.0,0.0,3972.0,64.0,0.0,278.0,977.0,104.0,3869.0,86.0,2207.0,29.0,2207.0,407.0,7153.0,32.2
06095250106,"Census Tract 2501.06, Solano County, California",5037,149479.0,415000.0,1561.0,1039.0,806.0,14.0,2314.0,58.0,0.0,320.0,500.0,283.0,2820.0,7.0,1396.0,25.0,1396.0,303.0,5016.0,21.1
06095250200,"Census Tract 2502, Solano County, California",3987,47941.0,195300.0,456.0,1492.0,877.0,0.0,418.0,0.0,0.0,293.0,907.0,366.0,2037.0,143.0,1472.0,80.0,1472.0,520.0,3940.0,33.3
06095250300,"Census Tract 2503, Solano County, California",3406,48913.0,175700.0,327.0,1097.0,474.0,0.0,756.0,0.0,9.0,94.0,976.0,237.0,1762.0,193.0,1114.0,80.0,1114.0,290.0,3345.0,43.2
06095250400,"Census Tract 2504, Solano County, California",2573,45705.0,170000.0,257.0,1060.0,421.0,63.0,184.0,0.0,22.0,218.0,668.0,234.0,1339.0,101.0,1034.0,36.0,1034.0,304.0,2573.0,43.9
06095250501,"Census Tract 2505.01, Solano County, California",2247,56250.0,217800.0,234.0,862.0,259.0,0.0,264.0,0.0,0.0,102.0,760.0,65.0,1209.0,67.0,776.0,30.0,776.0,302.0,2247.0,34.5
06095250502,"Census Tract 2505.02, Solano County, California",3156,62733.0,279100.0,539.0,940.0,488.0,0.0,591.0,0.0,0.0,244.0,893.0,234.0,1665.0,60.0,1000.0,32.0,1000.0,350.0,3156.0,50.0
06095250601,"Census Tract 2506.01, Solano County, California",5132,61029.0,191400.0,463.0,1263.0,1291.0,3.0,452.0,48.0,7.0,429.0,1639.0,534.0,2727.0,224.0,1560.0,96.0,1560.0,763.0,5106.0,29.8
06095250604,"Census Tract 2506.04, Solano County, California",3599,84734.0,305400.0,994.0,1282.0,624.0,0.0,976.0,16.0,9.0,266.0,426.0,225.0,2137.0,51.0,1384.0,7.0,1384.0,276.0,3599.0,29.2
06095250605,"Census Tract 2506.05, Solano County, California",4230,88188.0,368200.0,1348.0,1081.0,663.0,0.0,1285.0,25.0,0.0,456.0,720.0,238.0,2378.0,72.0,1577.0,0.0,1577.0,313.0,4214.0,28.4
06095250701,"Census Tract 2507.01, Solano County, California",3457,40500.0,84600.0,228.0,602.0,696.0,0.0,326.0,0.0,0.0,389.0,1444.0,300.0,1680.0,189.0,1132.0,53.0,1132.0,686.0,3445.0,44.2
06095250801,"Census Tract 2508.01, Solano County, California",3866,52054.0,269700.0,877.0,1390.0,948.0,13.0,438.0,140.0,0.0,229.0,715.0,193.0,1953.0,171.0,1436.0,46.0,1436.0,275.0,3866.0,37.8
06095250900,"Census Tract 2509, Solano County, California",2468,20039.0,225000.0,248.0,474.0,993.0,0.0,402.0,0.0,0.0,133.0,466.0,198.0,1161.0,502.0,1207.0,136.0,1207.0,201.0,2468.0,37.6
06095251000,"Census Tract 2510, Solano County, California",2674,47841.0,241500.0,483.0,899.0,735.0,4.0,311.0,0.0,0.0,118.0,607.0,119.0,1399.0,230.0,1058.0,32.0,1058.0,477.0,2674.0,31.7
06095251100,"Census Tract 2511, Solano County, California",3105,45072.0,201200.0,212.0,676.0,377.0,9.0,264.0,0.0,0.0,193.0,1586.0,286.0,1682.0,162.0,1105.0,56.0,1105.0,500.0,3105.0,40.3
06095251200,"Census Tract 2512, Solano County, California",3503,42794.0,174600.0,251.0,647.0,614.0,62.0,272.0,25.0,0.0,191.0,1746.0,161.0,1565.0,178.0,1282.0,24.0,1282.0,543.0,3503.0,37.0
06095251300,"Census Tract 2513, Solano County, California",2626,74063.0,278200.0,728.0,1373.0,312.0,53.0,299.0,36.0,0.0,77.0,512.0,172.0,1547.0,47.0,1179.0,18.0,1179.0,250.0,2626.0,38.8
06095251400,"Census Tract 2514, Solano County, California",5203,61583.0,262200.0,1005.0,2225.0,1148.0,31.0,728.0,52.0,0.0,112.0,938.0,203.0,2606.0,314.0,2126.0,156.0,2126.0,615.0,5167.0,28.2
06095251500,"Census Tract 2515, Solano County, California",4253,36193.0,230000.0,307.0,840.0,1208.0,0.0,286.0,0.0,0.0,280.0,1639.0,413.0,2189.0,493.0,1464.0,137.0,1464.0,621.0,4245.0,37.9
06095251600,"Census Tract 2516, Solano County, California",2603,31161.0,221900.0,465.0,928.0,931.0,0.0,106.0,0.0,3.0,204.0,431.0,410.0,1673.0,162.0,1069.0,44.0,1069.0,252.0,2603.0,44.7
06095251701,"Census Tract 2517.01, Solano County, California",3657,40476.0,188400.0,629.0,1212.0,647.0,41.0,594.0,0.0,0.0,322.0,841.0,384.0,1902.0,298.0,1368.0,138.0,1368.0,779.0,3657.0,39.7
06095251702,"Census Tract 2517.02, Solano County, California",2755,70575.0,180500.0,456.0,585.0,785.0,0.0,751.0,144.0,11.0,108.0,371.0,133.0,1506.0,97.0,937.0,57.0,937.0,226.0,2755.0,32.3
06095251802,"Census Tract 2518.02, Solano County, California",2478,17601.0,22100.0,360.0,486.0,435.0,9.0,737.0,0.0,0.0,88.0,732.0,164.0,983.0,359.0,1213.0,96.0,1213.0,184.0,2478.0,37.6
06095251803,"Census Tract 2518.03, Solano County, California",4925,71611.0,184200.0,477.0,809.0,860.0,5.0,1340.0,11.0,0.0,104.0,1801.0,304.0,2501.0,81.0,1384.0,45.0,1384.0,647.0,4893.0,31.6
06095251804,"Census Tract 2518.04, Solano County, California",3511,73587.0,217800.0,529.0,362.0,478.0,0.0,1545.0,0.0,0.0,120.0,1006.0,103.0,1889.0,104.0,972.0,51.0,972.0,306.0,3511.0,32.6
06095251901,"Census Tract 2519.01, Solano County, California",5353,41830.0,221400.0,727.0,1211.0,1691.0,19.0,887.0,0.0,10.0,166.0,1388.0,521.0,2331.0,276.0,1829.0,98.0,1829.0,860.0,5077.0,41.2
06095251902,"Census Tract 2519.02, Solano County, California",6080,56233.0,215000.0,528.0,869.0,1415.0,0.0,1052.0,223.0,0.0,297.0,2224.0,630.0,2790.0,303.0,1773.0,132.0,1773.0,1104.0,6080.0,35.4
06095251903,"Census Tract 2519.03, Solano County, California",5756,79539.0,231200.0,933.0,411.0,1948.0,0.0,1418.0,113.0,0.0,149.0,1717.0,188.0,2934.0,147.0,1653.0,72.0,1653.0,791.0,5756.0,41.3
06095252000,"Census Tract 2520, Solano County, California",4279,62361.0,469200.0,1439.0,2905.0,282.0,44.0,368.0,0.0,0.0,49.0,631.0,138.0,2081.0,84.0,2148.0,128.0,2148.0,191.0,4279.0,28.9
06095252102,"Census Tract 2521.02, Solano County, California",3773,64661.0,352500.0,848.0,2244.0,178.0,15.0,244.0,0.0,51.0,422.0,628.0,208.0,2242.0,159.0,1473.0,15.0,1473.0,302.0,3773.0,36.7
06095252103,"Census Tract 2521.03, Solano County, California",5260,71214.0,355400.0,1207.0,1249.0,890.0,59.0,1848.0,55.0,0.0,282.0,877.0,303.0,2817.0,57.0,1980.0,48.0,1980.0,518.0,5248.0,38.8
06095252104,"Census Tract 2521.04, Solano County, California",5717,140405.0,594300.0,1845.0,3063.0,319.0,15.0,1187.0,0.0,0.0,455.0,693.0,231.0,3203.0,91.0,1812.0,75.0,1812.0,485.0,5717.0,45.0
06095252105,"Census Tract 2521.05, Solano County, California",3187,89310.0,445700.0,1111.0,1835.0,179.0,0.0,468.0,0.0,13.0,218.0,474.0,94.0,1753.0,39.0,1250.0,10.0,1250.0,89.0,3177.0,28.9
06095252106,"Census Tract 2521.06, Solano County, California",4456,93936.0,528500.0,1369.0,2531.0,195.0,34.0,522.0,31.0,27.0,135.0,981.0,152.0,2364.0,42.0,1717.0,33.0,1717.0,153.0,4456.0,26.2
06095252107,"Census Tract 2521.07, Solano County, California",3595,84239.0,442600.0,1035.0,2288.0,211.0,0.0,451.0,0.0,8.0,132.0,505.0,108.0,1618.0,8.0,1404.0,12.0,1404.0,82.0,3595.0,39.5
06095252108,"Census Tract 2521.08, Solano County, California",3277,75662.0,432800.0,977.0,2146.0,250.0,0.0,294.0,31.0,0.0,130.0,426.0,43.0,1783.0,34.0,1345.0,19.0,1345.0,214.0,3256.0,40.0
06095252201,"Census Tract 2522.01, Solano County, California",9063,118150.0,535500.0,3110.0,4244.0,906.0,12.0,1959.0,135.0,46.0,483.0,1278.0,490.0,4653.0,106.0,3030.0,88.0,3030.0,294.0,9063.0,21.2
06095252202,"Census Tract 2522.02, Solano County, California",10604,102083.0,366300.0,2253.0,3682.0,777.0,95.0,3571.0,186.0,0.0,397.0,1896.0,569.0,5909.0,83.0,3191.0,80.0,3191.0,660.0,10604.0,34.8
06095252305,"Census Tract 2523.05, Solano County, California",5035,98056.0,362100.0,1347.0,2575.0,317.0,34.0,903.0,0.0,10.0,220.0,1010.0,145.0,2840.0,46.0,1680.0,38.0,1680.0,212.0,5023.0,23.7
06095252306,"Census Tract 2523.06, Solano County, California",3404,88162.0,295500.0,755.0,1850.0,316.0,0.0,370.0,0.0,0.0,92.0,776.0,115.0,1700.0,22.0,1241.0,13.0,1241.0,234.0,3389.0,29.9
06095252310,"Census Tract 2523.10, Solano County, California",3226,115221.0,571000.0,1215.0,1882.0,234.0,0.0,563.0,0.0,17.0,278.0,252.0,65.0,1699.0,14.0,1261.0,0.0,1261.0,73.0,3226.0,50.0
06095252311,"Census Tract 2523.11, Solano County, California",4404,109821.0,432400.0,1246.0,1743.0,585.0,0.0,969.0,0.0,11.0,356.0,740.0,131.0,2356.0,20.0,1449.0,86.0,1449.0,104.0,4373.0,28.4
06095252312,"Census Tract 2523.12, Solano County, California",3369,65495.0,289700.0,720.0,1538.0,445.0,69.0,449.0,103.0,0.0,181.0,646.0,210.0,1898.0,129.0,1342.0,10.0,1342.0,296.0,3318.0,29.5
06095252313,"Census Tract 2523.13, Solano County, California",5914,86595.0,396400.0,1651.0,2147.0,843.0,0.0,1323.0,84.0,0.0,69.0,1448.0,393.0,2916.0,170.0,2193.0,0.0,2193.0,482.0,5775.0,33.6
06095252314,"Census Tract 2523.14, Solano County, California",3821,65288.0,215500.0,377.0,1655.0,349.0,25.0,610.0,233.0,36.0,131.0,807.0,253.0,1976.0,130.0,1361.0,68.0,1361.0,380.0,3808.0,28.2
06095252315,"Census Tract 2523.15, Solano County, California",4426,96532.0,348300.0,941.0,1643.0,600.0,28.0,948.0,22.0,0.0,520.0,693.0,153.0,2327.0,57.0,1436.0,15.0,1436.0,266.0,4348.0,34.1
06095252316,"Census Tract 2523.16, Solano County, California",3698,85833.0,256600.0,476.0,1033.0,601.0,0.0,664.0,0.0,0.0,336.0,1064.0,234.0,2061.0,96.0,1138.0,54.0,1138.0,366.0,3594.0,26.0
06095252317,"Census Tract 2523.17, Solano County, California",7649,112149.0,356200.0,1711.0,2234.0,1082.0,25.0,2203.0,50.0,10.0,574.0,1471.0,266.0,4340.0,0.0,2153.0,0.0,2153.0,523.0,7281.0,25.8
06095252401,"Census Tract 2524.01, Solano County, California",4516,57361.0,168700.0,369.0,1040.0,568.0,0.0,556.0,11.0,0.0,136.0,2205.0,171.0,2095.0,138.0,1313.0,0.0,1313.0,839.0,4393.0,31.2
06095252402,"Census Tract 2524.02, Solano County, California",5247,47298.0,198800.0,355.0,1270.0,597.0,61.0,703.0,60.0,0.0,151.0,2442.0,217.0,2558.0,307.0,1749.0,85.0,1749.0,969.0,5247.0,34.7
06095252501,"Census Tract 2525.01, Solano County, California",2837,40033.0,168500.0,203.0,701.0,380.0,42.0,216.0,0.0,0.0,109.0,1407.0,177.0,1269.0,196.0,913.0,44.0,913.0,261.0,2742.0,34.9
06095252502,"Census Tract 2525.02, Solano County, California",2376,35200.0,205600.0,150.0,880.0,429.0,0.0,68.0,6.0,0.0,258.0,735.0,105.0,955.0,134.0,654.0,58.0,654.0,207.0,1799.0,42.3
06095252604,"Census Tract 2526.04, Solano County, California",3241,34909.0,211000.0,235.0,826.0,549.0,0.0,366.0,62.0,0.0,295.0,1143.0,305.0,1523.0,268.0,1038.0,83.0,1038.0,456.0,3059.0,40.2
06095252605,"Census Tract 2526.05, Solano County, California",5850,36750.0,166500.0,296.0,856.0,1004.0,157.0,375.0,220.0,27.0,308.0,2960.0,401.0,2732.0,503.0,1895.0,136.0,1895.0,652.0,5842.0,34.6
06095252606,"Census Tract 2526.06, Solano County, California",5603,43304.0,170500.0,263.0,1131.0,1068.0,17.0,527.0,5.0,0.0,194.0,2678.0,447.0,2764.0,309.0,1632.0,152.0,1632.0,703.0,5567.0,33.1
06095252607,"Census Tract 2526.07, Solano County, California",4355,34787.0,170200.0,145.0,665.0,529.0,0.0,298.0,35.0,16.0,106.0,2706.0,207.0,1973.0,194.0,1150.0,59.0,1150.0,824.0,4355.0,39.8
06095252608,"Census Tract 2526.08, Solano County, California",4282,49722.0,192600.0,354.0,699.0,1022.0,55.0,341.0,0.0,0.0,105.0,2096.0,128.0,2012.0,317.0,1288.0,73.0,1288.0,539.0,4258.0,39.5
06095252610,"Census Tract 2526.10, Solano County, California",3004,65179.0,231400.0,266.0,924.0,614.0,0.0,288.0,0.0,0.0,281.0,897.0,138.0,1483.0,174.0,1028.0,33.0,1028.0,257.0,3004.0,23.5
06095252611,"Census Tract 2526.11, Solano County, California",3247,41563.0,185900.0,225.0,589.0,815.0,22.0,222.0,77.0,14.0,74.0,1434.0,354.0,1627.0,261.0,1074.0,139.0,1074.0,214.0,3224.0,45.4
06095252702,"Census Tract 2527.02, Solano County, California",6966,73776.0,289900.0,1314.0,1657.0,1277.0,92.0,1959.0,0.0,51.0,607.0,1403.0,263.0,3338.0,278.0,2239.0,115.0,2239.0,589.0,6858.0,31.0
06095252703,"Census Tract 2527.03, Solano County, California",4025,66944.0,213100.0,452.0,891.0,789.0,8.0,803.0,0.0,0.0,190.0,1352.0,144.0,2181.0,67.0,1218.0,25.0,1218.0,285.0,3981.0,32.0
06095252704,"Census Tract 2527.04, Solano County, California",4753,57992.0,228800.0,387.0,1607.0,1240.0,23.0,619.0,0.0,0.0,296.0,968.0,353.0,2746.0,169.0,1655.0,94.0,1655.0,349.0,4723.0,32.0
06095252705,"Census Tract 2527.05, Solano County, California",6259,73987.0,231200.0,679.0,1746.0,1367.0,58.0,950.0,382.0,0.0,251.0,1524.0,165.0,3430.0,90.0,1787.0,30.0,1787.0,783.0,6171.0,30.4
06095252706,"Census Tract 2527.06, Solano County, California",3911,86654.0,300500.0,522.0,1721.0,499.0,0.0,644.0,0.0,0.0,256.0,791.0,83.0,2026.0,18.0,1193.0,0.0,1193.0,281.0,3821.0,23.3
06095252707,"Census Tract 2527.07, Solano County, California",5315,48299.0,209400.0,454.0,1510.0,1222.0,30.0,582.0,0.0,0.0,410.0,1561.0,413.0,2482.0,317.0,1677.0,83.0,1677.0,577.0,5211.0,47.6
06095252801,"Census Tract 2528.01, Solano County, California",3115,55682.0,-666666666.0,435.0,1706.0,359.0,0.0,307.0,59.0,0.0,192.0,492.0,17.0,1182.0,0.0,840.0,0.0,840.0,19.0,2440.0,39.5
06095252802,"Census Tract 2528.02, Solano County, California",1290,55000.0,-666666666.0,127.0,846.0,167.0,15.0,42.0,0.0,0.0,64.0,156.0,7.0,873.0,0.0,280.0,0.0,280.0,0.0,560.0,37.6
06095252903,"Census Tract 2529.03, Solano County, California",4444,108625.0,648600.0,1269.0,3439.0,43.0,24.0,196.0,149.0,9.0,117.0,467.0,147.0,2118.0,99.0,1665.0,30.0,1665.0,349.0,4444.0,50.0
06095252904,"Census Tract 2529.04, Solano County, California",6143,95580.0,441600.0,1100.0,2969.0,428.0,56.0,674.0,0.0,0.0,226.0,1790.0,330.0,3549.0,63.0,2254.0,37.0,2254.0,333.0,6003.0,28.9
06095252908,"Census Tract 2529.08, Solano County, California",3896,72839.0,279400.0,358.0,2415.0,216.0,0.0,171.0,31.0,6.0,395.0,662.0,224.0,2208.0,127.0,1283.0,63.0,1283.0,391.0,3792.0,33.9
06095252909,"Census Tract 2529.09, Solano County, California",3014,92188.0,311800.0,561.0,2013.0,142.0,47.0,119.0,0.0,0.0,60.0,641.0,24.0,1574.0,40.0,1050.0,32.0,1050.0,89.0,2970.0,26.5
06095252910,"Census Tract 2529.10, Solano County, California",6231,88539.0,320200.0,1037.0,3437.0,498.0,0.0,383.0,23.0,0.0,567.0,1323.0,206.0,3379.0,84.0,2009.0,23.0,2009.0,345.0,6045.0,31.9
06095252911,"Census Tract 2529.11, Solano County, California",4926,46364.0,274100.0,929.0,3840.0,112.0,24.0,294.0,0.0,0.0,196.0,460.0,63.0,1653.0,133.0,2728.0,18.0,2728.0,47.0,4780.0,35.5
06095252912,"Census Tract 2529.12, Solano County, California",5533,108056.0,398500.0,1024.0,3579.0,319.0,0.0,567.0,27.0,0.0,293.0,748.0,147.0,2901.0,30.0,1836.0,30.0,1836.0,225.0,5388.0,24.1
06095252913,"Census Tract 2529.13, Solano County, California",5105,84731.0,291700.0,736.0,2825.0,441.0,58.0,358.0,64.0,7.0,335.0,1075.0,164.0,2773.0,67.0,1628.0,49.0,1628.0,191.0,4978.0,31.7
06095252914,"Census Tract 2529.14, Solano County, California",5532,86653.0,339500.0,846.0,2883.0,537.0,23.0,631.0,0.0,0.0,537.0,944.0,239.0,3051.0,94.0,1801.0,20.0,1801.0,436.0,5367.0,24.2
06095252915,"Census Tract 2529.15, Solano County, California",4173,122743.0,423400.0,1271.0,1754.0,741.0,0.0,743.0,8.0,12.0,146.0,769.0,161.0,2358.0,35.0,1287.0,0.0,1287.0,78.0,4019.0,25.9
06095253000,"Census Tract 2530, Solano County, California",6528,-666666666.0,-666666666.0,194.0,1609.0,2873.0,93.0,235.0,72.0,11.0,152.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0
06095253101,"Census Tract 2531.01, Solano County, California",5491,57372.0,316400.0,752.0,3270.0,202.0,67.0,65.0,39.0,62.0,174.0,1656.0,311.0,2782.0,268.0,2047.0,75.0,2047.0,529.0,5463.0,31.6
